id,age,job_cl,marital_cl,education_cl,default_cl,housing_cl,loan_cl,contact_cl,month_cl,day_of_week_cl,duration,campaign,pdays,previous,poutcome_cl,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y_cl
7205,28727,27,0,1,1,0,1,0,0,1,3,229,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0
7206,20874,55,7,0,4,1,2,2,0,5,3,169,5,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
7207,18284,32,0,0,0,0,0,0,1,4,2,2692,8,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
7208,22755,44,1,0,4,1,1,0,0,5,0,363,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
7209,17359,43,1,0,2,0,1,0,0,4,0,458,6,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
7210,38254,71,5,1,0,0,0,0,0,7,1,167,1,999,0,0,-3.4,92.431,-26.9,0.742,5017.5,0
7211,27890,31,0,0,0,0,0,0,0,0,1,170,3,999,0,0,-1.8,92.843,-50.0,1.556,5099.1,1
7212,11444,46,0,0,2,1,0,0,1,3,4,856,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1
7213,21933,29,2,1,0,0,1,0,0,5,2,95,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
7214,30161,60,0,0,1,0,1,0,0,1,3,447,1,2,1,2,-1.8,93.075,-47.1,1.365,5099.1,1
7215,40085,79,5,0,4,0,1,1,0,4,4,464,1,999,1,1,-1.7,94.215,-40.3,0.8220000000000001,4991.6,1
7216,19322,50,9,0,1,1,0,0,0,5,2,344,2,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0
7217,30282,24,6,1,1,0,1,1,0,1,3,209,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
7218,38212,48,4,0,0,0,1,0,0,7,2,81,1,6,1,2,-3.4,92.431,-26.9,0.74,5017.5,1
7219,38204,50,11,0,5,0,1,0,0,7,2,209,1,8,3,1,-3.4,92.431,-26.9,0.74,5017.5,1
7220,16018,30,0,1,1,0,0,0,0,4,1,1352,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1
7221,19894,40,2,0,1,0,0,0,0,5,4,419,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1
7222,40905,59,3,0,0,0,0,0,0,7,0,162,1,999,0,0,-1.1,94.601,-49.5,0.977,4963.6,0
7223,30461,39,0,0,1,0,1,0,0,2,0,597,1,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,1
7224,29994,65,5,0,4,0,2,2,0,1,1,106,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
7225,36998,75,5,0,4,0,0,1,0,4,4,67,2,999,0,0,-2.9,92.469,-33.6,1.0590000000000002,5076.2,0
7226,24755,31,2,0,0,0,2,2,0,8,1,104,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
7227,18386,33,3,0,3,0,0,1,0,4,3,630,4,999,0,0,1.4,93.918,-42.7,4.968,5228.1,1
7228,5500,42,2,1,1,0,1,0,1,2,0,224,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7229,40546,76,5,2,4,0,1,0,0,5,1,185,1,999,1,1,-1.7,94.027,-38.3,0.8859999999999999,4991.6,1
7230,29329,45,3,1,5,0,0,0,0,1,4,164,4,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
7231,8030,55,5,2,6,1,1,0,1,3,0,228,2,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
7232,32890,36,0,0,1,0,0,0,0,2,0,329,2,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
7233,11449,45,1,0,2,1,1,1,1,3,4,1210,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1
7234,913,35,0,1,1,0,1,0,1,2,2,799,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
7235,39899,30,0,0,1,0,0,0,0,3,4,215,1,12,1,2,-1.7,94.055,-39.8,0.732,4991.6,1
7236,38369,55,8,0,3,0,1,0,0,7,0,116,1,999,0,0,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0
7237,10544,38,0,1,0,1,1,0,1,3,1,556,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1
7238,4852,40,2,0,3,1,1,0,1,2,2,288,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
7239,30304,21,0,1,1,0,1,0,0,1,3,97,2,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0
7240,9898,50,1,0,6,1,0,1,1,3,2,123,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
7241,4438,41,1,0,6,0,1,0,1,2,1,592,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
7242,11216,33,4,0,0,0,1,1,1,3,3,219,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
7243,3669,32,3,0,1,0,1,1,1,2,4,270,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
7244,39379,59,0,2,0,0,0,0,0,0,1,236,1,999,0,0,-1.8,93.369,-34.8,0.635,5008.7,1
7245,41118,34,2,0,5,0,0,0,0,8,1,162,2,999,2,1,-1.1,94.767,-50.8,1.046,4963.6,0
7246,31165,41,1,1,2,0,0,0,0,2,2,597,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,1
7247,38930,56,5,0,0,0,1,0,0,8,2,232,1,3,1,2,-3.4,92.649,-30.1,0.716,5017.5,1
7248,37374,49,0,0,0,0,0,0,0,5,1,464,2,999,1,1,-2.9,92.201,-31.4,0.883,5076.2,1
7249,7731,31,3,1,2,0,1,0,1,2,4,1044,5,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1
7250,10317,52,0,2,1,0,1,0,1,3,0,24,5,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
7251,3362,36,1,0,2,0,1,0,1,2,3,294,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
7252,26971,43,9,1,5,0,0,0,0,8,3,87,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
7253,41063,48,0,0,0,0,0,0,0,8,0,159,1,6,3,2,-1.1,94.767,-50.8,1.05,4963.6,1
7254,31509,52,1,0,4,0,1,0,0,2,2,667,2,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,1
7255,38155,37,0,1,0,0,0,0,0,7,3,447,3,999,0,0,-3.4,92.431,-26.9,0.754,5017.5,1
7256,34352,27,3,1,1,0,1,1,0,2,3,603,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
7257,15925,30,1,1,2,0,1,1,0,4,0,985,11,999,0,0,1.4,93.918,-42.7,4.96,5228.1,1
7258,13921,39,3,0,1,1,0,0,0,4,4,67,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7259,39808,32,9,1,3,0,0,1,0,3,2,310,1,999,0,0,-1.7,94.055,-39.8,0.7040000000000001,4991.6,1
7260,39717,28,6,1,0,0,2,2,0,2,4,1027,2,999,0,0,-1.8,93.876,-40.0,0.695,5008.7,1
7261,12571,48,1,0,2,1,1,0,0,4,0,212,4,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
7262,16629,32,2,1,1,0,1,0,1,4,2,239,11,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7263,18053,27,3,1,2,0,1,0,1,4,2,120,4,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7264,35880,43,2,0,1,0,1,0,0,2,4,223,1,3,1,2,-1.8,92.893,-46.2,1.259,5099.1,1
7265,35858,27,0,1,0,0,0,0,0,2,4,431,1,999,0,0,-1.8,92.893,-46.2,1.259,5099.1,1
7266,20750,40,4,0,1,0,1,0,0,5,2,838,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
7267,31077,29,0,1,0,0,0,0,0,2,2,215,3,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
7268,20638,35,2,0,0,0,0,0,0,5,2,455,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
7269,10161,36,7,2,0,0,0,0,1,3,3,130,2,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
7270,38436,45,2,0,3,0,1,0,0,7,3,504,1,6,1,2,-3.4,92.431,-26.9,0.733,5017.5,1
7271,36320,53,3,0,5,0,0,0,0,3,1,327,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0
7272,31072,34,0,1,1,0,0,0,0,2,2,653,1,11,1,2,-1.8,92.893,-46.2,1.334,5099.1,1
7273,31077,29,0,1,0,0,0,0,0,2,2,215,3,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
7274,37853,55,8,2,2,0,0,0,0,5,4,622,1,999,0,0,-2.9,92.201,-31.4,0.825,5076.2,1
7275,6606,33,1,0,6,0,1,0,1,2,2,1183,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
7276,39045,46,0,1,0,0,0,1,0,9,1,324,2,999,0,0,-3.0,92.713,-33.0,0.715,5023.5,1
7277,38404,39,0,1,1,0,0,0,0,7,1,386,1,999,0,0,-3.4,92.431,-26.9,0.737,5017.5,1
7278,27846,28,2,1,0,0,1,0,0,0,0,392,4,999,0,0,-1.8,92.843,-50.0,1.629,5099.1,1
7279,23998,42,0,0,1,0,0,1,1,7,4,103,1,999,0,0,-0.1,93.798,-40.4,5.045,5195.8,1
7280,33666,29,7,1,3,0,0,0,0,2,2,774,2,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,1
7281,5852,28,8,0,2,0,1,0,1,2,0,896,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
7282,5702,30,0,1,0,0,0,0,1,2,0,255,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7283,13918,33,3,0,1,0,0,0,0,4,4,82,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7284,24507,46,7,0,0,0,0,0,0,8,0,581,3,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
7285,18131,32,2,1,3,0,0,0,0,4,2,156,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7286,15353,31,0,1,2,0,1,0,0,4,4,978,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,1
7287,31754,32,3,0,1,0,0,0,0,2,3,1129,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,1
7288,15664,27,7,1,3,0,1,0,0,4,0,553,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
7289,38158,35,0,0,1,0,0,0,0,7,3,194,1,4,1,2,-3.4,92.431,-26.9,0.754,5017.5,1
7290,35544,33,0,1,3,0,0,0,0,2,0,1340,1,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,1
7291,20603,29,2,3,1,0,0,0,0,5,2,78,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
7292,24011,30,0,1,0,0,0,1,1,7,0,718,1,999,0,0,-0.1,93.798,-40.4,5.0,5195.8,1
7293,40469,92,5,0,5,0,1,1,0,5,2,370,1,3,4,2,-1.7,94.027,-38.3,0.903,4991.6,1
7294,36485,40,1,2,3,0,1,0,0,3,2,210,2,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
7295,15339,42,0,1,0,1,0,1,0,4,4,115,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
7296,31888,37,9,0,6,0,0,0,0,2,3,425,1,999,1,1,-1.8,92.893,-46.2,1.327,5099.1,0
7297,32495,33,0,1,0,0,0,1,0,2,4,1024,3,999,1,1,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
7298,24057,56,2,0,1,0,1,0,1,7,3,234,1,999,0,0,-0.1,93.798,-40.4,4.794,5195.8,1
7299,25494,32,9,2,1,0,1,0,0,8,2,194,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
7300,37103,54,0,0,0,0,1,1,0,4,1,822,6,13,1,2,-2.9,92.469,-33.6,0.908,5076.2,1
7301,11778,59,5,2,4,1,1,1,1,3,4,13,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
7302,25509,35,0,0,0,0,0,0,0,8,2,112,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
7303,33818,39,1,2,6,1,0,0,0,2,2,333,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,1
7304,5928,34,2,1,3,0,0,0,1,2,1,119,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7305,38300,33,0,1,0,0,1,0,0,7,3,441,5,999,1,1,-3.4,92.431,-26.9,0.74,5017.5,1
7306,6462,50,3,0,1,0,0,0,1,2,2,49,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7307,40036,41,0,2,0,0,1,0,0,4,0,128,2,999,0,0,-1.7,94.215,-40.3,0.7929999999999999,4991.6,1
7308,22205,51,0,0,0,0,0,0,0,5,3,76,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7309,34832,30,0,1,1,0,0,0,0,2,4,195,3,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
7310,1113,34,4,0,0,0,1,0,1,2,2,984,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
7311,30586,40,0,0,0,0,1,0,0,2,0,365,4,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,1
7312,27888,32,2,2,3,0,0,0,0,0,1,144,2,999,0,0,-1.8,92.843,-50.0,1.556,5099.1,1
7313,31551,30,2,1,3,0,0,0,0,2,3,512,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
7314,20590,54,3,0,1,0,1,0,0,5,1,321,4,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
7315,21218,36,0,0,0,0,0,0,0,5,0,147,5,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7316,27851,77,5,2,5,0,0,0,0,0,1,178,1,999,0,0,-1.8,92.843,-50.0,1.614,5099.1,1
7317,23915,31,0,1,0,0,0,0,0,5,4,961,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7318,39925,44,7,2,3,0,0,0,0,3,3,310,1,999,0,0,-1.7,94.055,-39.8,0.742,4991.6,1
7319,30535,39,2,0,3,0,0,0,0,2,0,1046,3,11,1,2,-1.8,92.893,-46.2,1.354,5099.1,1
7320,37872,36,2,1,3,0,0,0,0,5,0,62,1,999,1,1,-2.9,92.201,-31.4,0.821,5076.2,0
7321,10526,41,0,0,0,0,0,1,1,3,1,75,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
7322,10917,56,1,0,4,1,1,0,1,3,2,36,4,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0
7323,38729,63,4,0,4,1,0,0,0,8,1,131,4,999,2,1,-3.4,92.649,-30.1,0.715,5017.5,1
7324,36547,50,0,1,2,0,2,2,0,3,2,699,1,999,1,1,-2.9,92.963,-40.8,1.26,5076.2,1
7325,40782,33,0,0,0,0,1,1,0,6,2,397,1,999,2,1,-1.1,94.199,-37.5,0.879,4963.6,1
7326,4534,46,0,0,1,0,0,0,1,2,1,723,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
7327,20354,58,5,0,0,0,0,0,0,5,1,327,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
7328,28308,25,0,1,3,0,0,0,0,1,2,114,1,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,1
7329,23332,55,2,0,3,0,1,0,0,5,2,976,7,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1
7330,39613,31,6,1,5,0,1,0,0,2,3,243,2,999,1,1,-1.8,93.876,-40.0,0.677,5008.7,1
7331,12876,34,2,1,0,0,1,1,0,4,1,1082,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
7332,38489,32,2,1,0,0,1,0,0,7,1,96,1,999,1,1,-3.4,92.431,-26.9,0.728,5017.5,1
7333,33939,44,2,1,1,1,1,0,0,2,2,394,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,1
7334,2630,42,1,1,2,0,2,2,1,2,1,195,5,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
7335,30130,33,0,0,0,0,1,0,0,1,3,179,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0
7336,39869,60,10,0,4,0,0,0,0,3,1,700,3,999,1,1,-1.7,94.055,-39.8,0.723,4991.6,1
7337,38564,61,2,0,3,0,1,0,0,7,3,106,2,999,1,1,-3.4,92.431,-26.9,0.722,5017.5,1
7338,13400,60,1,0,4,1,1,1,1,4,2,271,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7339,1316,35,8,0,0,0,0,1,1,2,3,477,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
7340,33516,32,2,1,0,0,0,1,0,2,1,181,2,999,1,1,-1.8,92.893,-46.2,1.291,5099.1,0
7341,2832,36,1,0,6,0,0,0,1,2,2,57,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
7342,38987,50,2,0,1,0,0,0,0,9,0,229,1,999,1,1,-3.0,92.713,-33.0,0.7170000000000001,5023.5,1
7343,32385,34,2,0,3,0,0,0,0,2,4,81,2,999,0,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
7344,36180,35,9,0,0,0,1,0,0,2,2,76,2,999,0,0,-1.8,92.893,-46.2,1.27,5099.1,0
7345,38347,50,2,0,3,0,2,2,0,7,4,447,1,8,2,1,-3.4,92.431,-26.9,0.7390000000000001,5017.5,1
7346,34119,30,0,1,1,0,1,0,0,2,2,698,2,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,1
7347,28601,25,6,1,1,0,1,0,1,1,2,405,1,999,0,0,-1.8,93.075,-47.1,1.415,5099.1,1
7348,27484,50,2,0,3,0,1,0,0,8,4,402,4,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,0
7349,8234,35,1,0,2,0,0,0,1,3,1,349,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
7350,19097,44,1,0,4,0,0,0,0,5,1,720,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,1
7351,9404,43,1,0,2,0,0,0,1,3,4,151,6,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
7352,16183,27,1,1,6,0,1,0,0,4,1,1508,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1
7353,14240,27,1,1,2,0,2,2,0,4,0,182,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7354,38676,73,5,0,0,0,1,1,0,8,3,749,7,999,0,0,-3.4,92.649,-30.1,0.716,5017.5,1
7355,30490,57,0,1,0,0,1,1,0,2,0,532,3,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,1
7356,28663,40,1,0,2,1,0,0,0,1,3,324,1,999,1,1,-1.8,93.075,-47.1,1.41,5099.1,0
7357,40787,33,0,0,0,0,0,1,1,6,2,396,2,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,1
7358,5196,59,5,0,0,0,1,0,1,2,4,35,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7359,17610,30,0,0,5,0,1,0,0,4,0,270,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7360,27880,19,6,1,6,0,1,0,0,0,1,136,1,999,0,0,-1.8,92.843,-50.0,1.556,5099.1,1
7361,25664,40,0,1,1,0,1,0,0,8,2,631,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
7362,39135,66,5,0,3,0,1,1,0,0,1,525,1,21,2,1,-1.8,93.369,-34.8,0.655,5008.7,1
7363,38828,41,4,0,5,0,1,1,0,8,4,129,2,3,2,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1
7364,14788,45,11,3,5,0,0,1,0,4,2,496,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,1
7365,1856,43,2,1,3,0,1,0,1,2,4,98,3,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
7366,20426,33,2,1,3,0,0,0,0,5,1,396,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1
7367,30459,31,0,2,0,0,0,0,0,2,0,226,1,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,1
7368,39392,27,0,1,0,0,0,0,0,0,2,210,1,6,2,2,-1.8,93.369,-34.8,0.634,5008.7,1
7369,27873,31,0,2,0,0,1,0,0,0,0,248,4,999,0,0,-1.8,92.843,-50.0,1.56,5099.1,1
7370,30642,59,11,0,5,0,0,0,0,2,0,8,7,6,1,2,-1.8,92.893,-46.2,1.354,5099.1,0
7371,18116,30,1,0,2,0,1,0,0,4,2,988,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
7372,40701,29,2,1,3,0,1,0,0,6,0,273,3,999,2,1,-1.1,94.199,-37.5,0.879,4963.6,1
7373,40937,27,1,1,1,0,0,0,0,7,1,209,3,999,1,1,-1.1,94.601,-49.5,0.982,4963.6,1
7374,20788,34,2,0,3,0,1,0,0,5,2,1148,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
7375,11786,59,3,0,1,1,0,0,1,3,4,13,7,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
7376,13792,42,1,0,2,0,1,0,0,4,3,1187,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
7377,40465,61,0,0,0,0,0,1,1,5,2,425,1,6,2,2,-1.7,94.027,-38.3,0.903,4991.6,1
7378,39240,28,0,1,0,0,0,0,0,0,3,257,4,999,2,1,-1.8,93.369,-34.8,0.65,5008.7,1
7379,15710,32,0,1,1,1,1,0,0,4,0,590,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,1
7380,467,57,4,0,3,1,0,0,1,2,1,699,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7381,25468,41,4,0,0,0,1,0,0,8,2,192,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0
7382,1310,37,2,1,0,0,0,0,1,2,3,237,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
7383,17322,43,0,0,1,0,0,1,0,4,0,32,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7384,27691,38,0,1,0,0,0,0,0,0,0,111,2,999,0,0,-1.8,92.843,-50.0,1.811,5099.1,1
7385,32667,52,1,0,2,0,1,0,0,2,0,182,2,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
7386,38257,30,4,0,0,0,1,0,0,7,1,411,2,999,0,0,-3.4,92.431,-26.9,0.742,5017.5,1
7387,12857,25,3,0,1,0,1,0,0,4,1,1767,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
7388,40973,68,5,2,1,0,0,1,0,7,0,567,1,3,1,2,-1.1,94.601,-49.5,1.0,4963.6,1
7389,3311,56,0,2,5,1,0,0,1,2,3,719,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
7390,31505,34,3,0,1,0,1,1,0,2,2,362,2,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
7391,39352,65,10,2,4,1,1,0,0,0,4,288,3,999,0,0,-1.8,93.369,-34.8,0.636,5008.7,1
7392,38279,80,5,0,4,0,1,0,0,7,1,82,2,999,0,0,-3.4,92.431,-26.9,0.742,5017.5,0
7393,40121,66,5,0,1,0,0,0,0,4,1,317,1,999,0,0,-1.7,94.215,-40.3,0.835,4991.6,1
7394,1177,38,3,2,6,0,1,0,1,2,3,180,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
7395,15533,33,2,0,1,0,0,0,0,4,4,1360,9,999,0,0,1.4,93.918,-42.7,4.957,5228.1,1
7396,6722,50,4,0,0,0,0,0,1,2,2,383,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7397,35961,61,5,0,2,0,1,0,0,2,0,324,1,999,0,0,-1.8,92.893,-46.2,1.264,5099.1,0
7398,17216,39,0,0,0,0,1,0,0,4,4,743,13,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
7399,21417,49,7,0,3,1,1,0,0,5,1,432,9,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7400,36637,24,6,1,1,0,2,2,0,3,3,282,3,999,2,1,-2.9,92.963,-40.8,1.26,5076.2,1
7401,21318,31,2,1,3,0,2,2,0,5,0,202,7,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7402,33952,37,0,1,2,0,0,1,0,2,2,147,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
7403,36720,53,0,1,0,0,0,0,0,3,4,304,2,3,1,2,-2.9,92.963,-40.8,1.268,5076.2,1
7404,29451,25,7,2,0,0,0,0,0,1,0,227,5,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
7405,11750,41,2,0,1,0,1,0,1,3,4,8,12,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
7406,38831,78,5,2,4,0,0,0,0,8,4,182,2,3,1,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1
7407,12932,27,8,0,1,0,1,0,0,4,1,831,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
7408,10338,41,11,1,5,1,1,0,1,3,0,242,6,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
7409,24888,52,4,0,0,0,2,2,0,8,1,486,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
7410,22544,53,0,0,4,0,1,0,0,5,4,91,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
7411,8308,43,4,0,0,0,0,1,1,3,1,435,3,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
7412,3442,31,6,1,5,1,0,0,1,2,3,267,5,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
7413,26324,35,8,0,1,0,0,0,0,8,3,566,2,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
7414,21643,39,2,2,1,0,0,1,0,5,1,156,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7415,10064,38,0,1,2,0,1,0,1,3,3,406,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
7416,8815,26,1,0,2,1,1,1,1,3,3,81,2,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
7417,30569,39,0,0,1,0,2,2,0,2,0,99,2,999,2,1,-1.8,92.893,-46.2,1.354,5099.1,0
7418,22172,42,2,0,0,0,0,0,0,5,3,139,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7419,3451,48,2,1,5,1,1,0,1,2,3,257,7,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
7420,36537,26,2,1,3,0,0,0,0,3,2,80,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0
7421,38775,29,0,1,0,0,1,0,0,8,3,134,2,9,2,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1
7422,38706,27,1,1,1,0,1,0,0,8,1,775,2,8,2,1,-3.4,92.649,-30.1,0.715,5017.5,1
7423,29178,42,0,2,0,0,0,0,0,1,4,237,2,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
7424,24031,25,3,1,1,0,0,0,1,7,3,301,1,999,0,0,-0.1,93.798,-40.4,4.921,5195.8,1
7425,39116,43,1,0,2,0,0,0,0,9,1,689,2,999,0,0,-3.0,92.713,-33.0,0.7070000000000001,5023.5,1
7426,38115,22,3,1,3,0,0,1,0,6,1,369,1,999,0,0,-3.4,92.379,-29.8,0.755,5017.5,1
7427,38395,57,0,1,1,0,2,2,1,7,1,513,1,999,0,0,-3.4,92.431,-26.9,0.737,5017.5,1
7428,31626,30,1,0,2,0,2,2,0,2,3,155,1,999,1,1,-1.8,92.893,-46.2,1.327,5099.1,0
7429,38716,38,0,0,0,0,0,0,0,8,1,64,1,3,3,2,-3.4,92.649,-30.1,0.715,5017.5,1
7430,32760,34,2,0,1,0,1,0,0,2,0,40,1,999,1,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
